id,body,date,address
945,"1/2 07Aug 1243:Remittance of PHP900.00 & commission of PHP11.50 was received from 639215800070.LIBRE ang pag-claim ng iyong customer.Ref:f944e372ba27",1502081031162,SmartPadala
946,"07Aug 1222:Remittance of PHP600.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP637.30.Ref:ba7905d9dbbf",1502079735084,SmartPadala
947,"07Aug 1222: Sent PHP600.00 from ENCASHMENT to 529967******4107 at 639074347418. Ref.ba7905d9dbbf",1502079729172,SmartPadala
948,"2/2 Bal:PHP11,210.25",1502078083799,SmartPadala
949,"1/2 07Aug 1154:Remittance of PHP1,250.00 & commission of PHP17.25 was received from 639396097198.LIBRE ang pag-claim ng iyong customer.Ref:486fab5ec863",1502078074192,SmartPadala
950,"2/2 Bal:PHP9,943.00",1502076914791,SmartPadala
951,"1/2 07Aug 1135:Remittance of PHP1,300.00 & commission of PHP17.25 was received from 639499624758.LIBRE ang pag-claim ng iyong customer.Ref:2793ac4854b7",1502076904639,SmartPadala
952,"1/2 07Aug 1059:Remittance of PHP500.00 & commission of PHP11.50 was received from 639288387222.LIBRE ang pag-claim ng iyong customer.Ref:0622db8ff625",1502074773170,SmartPadala
953,"2/2 Bal:PHP8,625.75",1502074758697,SmartPadala
954,"07Aug 1055:Remittance of PHP520.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP8,114.25.Ref:1b4fcc7fb24a",1502074561913,SmartPadala
956,"1/2 07Aug 1027:Remittance of PHP500.00 & commission of PHP11.50 was received from 639294284413.LIBRE ang pag-claim ng iyong customer.Ref:d897db803c64",1502072871619,SmartPadala
957,"2/2 Bal:PHP9,190.75",1502072865434,SmartPadala
958,"07Aug 0922:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP8,679.25.Ref:8f8eafb4c2eb",1502068965900,SmartPadala
959,"2017-08-07 09:11:52: Received PHP3,000.00 from BDO w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:953b8c771ceb Bal: PHP8167.75. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1502068327426,SMARTMoney
960,"2/2 Bal:PHP5,167.75",1502067912087,SmartPadala
961,"1/2 07Aug 0905:Remittance of PHP300.00 & commission of PHP11.50 was received from 639108879120.LIBRE ang pag-claim ng iyong customer.Ref:ddaec90b561d",1502067903897,SmartPadala
962,"07Aug 0820: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:b9aac3ce181a",1502065251687,SmartPadala
963,"CONFIRM Ref:b9aac3ce181a
Customer Cellphone#:
Receiver Cellphone#:",1502065210239,SmartPadala
964,"2/2 Bal:PHP4,856.25",1502065199820,SmartPadala
965,"07Aug 0819:Remittance of PHP170.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP1,240.80.Ref:b9aac3ce181a",1502065183683,SmartPadala
966,"1/2 07Aug 0819:Sent PHP170.00 from ENCASHMENT to 529967******7102 at 639395396541.Ref:b9aac3ce181a.Sa next msg,i-type ang customer &receiver cellphone#",1502065180225,SmartPadala
967,"2/2 &send to 8890.",1502065175196,SmartPadala
968,"1/2 07Aug 0818:Remittance of PHP450.00 & commission of PHP11.50 was received from 639085138169.LIBRE ang pag-claim ng iyong customer.Ref:ddcf8c7650a8",1502065163228,SmartPadala
969,"07Aug 0816:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP4,394.75.Ref:ce0c0378ecb1",1502064977990,SmartPadala
970,"2/2 Bal:PHP3,883.25",1502063925756,SmartPadala
971,"1/2 07Aug 0758:Remittance of PHP500.00 & commission of PHP11.50 was received from 639187151505.LIBRE ang pag-claim ng iyong customer.Ref:613b0817123f",1502063917168,SmartPadala
972,"1/2 07Aug 0749:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:08ee883d8cb4",1502063376826,SmartPadala
973,"2/2 Bal:PHP3,371.75",1502063366119,SmartPadala
974,"07Aug 0712:Remittance of PHP1,300.00 & commission of PHP17.25 was added to your account.Avail Bal:PHP2,360.25.Ref:8a369a5fb3b7",1502061152114,SmartPadala
975,"1/2 07Aug 0647:Remittance of PHP500.00 & commission of PHP11.50 was received from 639394377602.LIBRE ang pag-claim ng iyong customer.Ref:4952d8de4875",1502059639308,SmartPadala
976,"2/2 Bal:PHP1,043.00",1502059625718,SmartPadala
977,"07Aug 0607:Remittance of PHP520.00 & commission of PHP11.50 was received from 639082030871.LIBRE ang pag-claim ng iyong customer.Ref:2f2d88217be0 Bal:PHP531.50",1502057248129,SmartPadala
978,"06Aug 2106: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:1d9d6341a52c",1502024812452,SmartPadala
979,"CONFIRM Ref:1d9d6341a52c
Customer Cellphone#:
Receiver Cellphone#:",1502024776264,SmartPadala
980,"1/2 06Aug 2105:Sent PHP1,500.00 from LOADING to 557751******0101 at 639213844550.Ref:1d9d6341a52c.Sa next msg,i-type ang customer &receiver cellphone#",1502024763171,SmartPadala
981,"06Aug 2105:Remittance of PHP1,500.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP38,947.25.Ref:1d9d6341a52c",1502024753409,SmartPadala
982,"2/2 &send to 8890.",1502024738793,SmartPadala
983,"06Aug 2003: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:aa92d3227a2f",1502021025054,SmartPadala
984,"06Aug 1945:Remittance of PHP300.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP1,429.30.Ref:a29def2ef550",1502019953016,SmartPadala
985,"06Aug 1945: Sent PHP300.00 from ENCASHMENT to 557751******7102 at 639183039548. Ref.a29def2ef550",1502019946776,SmartPadala
986,"06Aug 1921:Remittance of PHP1,000.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP40,475.00.Ref:2b295988b74a",1502018480882,SmartPadala
987,"1/2 06Aug 1902:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639391951301.LIBRE ang pag-claim ng iyong customer.Ref:c22da9e4fbe4",1502017340163,SmartPadala
988,"2/2 Bal:PHP39,463.50",1502017325715,SmartPadala
989,"1/2 06Aug 1853:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639216552699.LIBRE ang pag-claim ng iyong customer.Ref:b0ad4b0c7cf6",1502016804174,SmartPadala
990,"2/2 Bal:PHP38,452.00",1502016796766,SmartPadala
991,"2/2 Bal:PHP36,934.75",1502015496783,SmartPadala
992,"1/2 06Aug 1831:Remittance of PHP520.00 & commission of PHP11.50 was received from 639093855572.LIBRE ang pag-claim ng iyong customer.Ref:ca13f17bcfcf",1502015484116,SmartPadala
993,"2/2 Bal:PHP36,403.25",1502015345763,SmartPadala
994,"1/2 06Aug 1828:Remittance of PHP300.00 & commission of PHP11.50 was received from 639075838132.LIBRE ang pag-claim ng iyong customer.Ref:cb75a8de5c4a",1502015337127,SmartPadala
995,"06Aug 1825: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:aa92d3227a2f",1502015111945,SmartPadala
996,"06Aug 1822:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP1,732.80.Ref:aa92d3227a2f",1502015013971,SmartPadala
997,"2/2 &send to 8890.",1502015002784,SmartPadala
998,"1/2 06Aug 1822:Sent PHP300.00 from ENCASHMENT to 557751******1106 at 639214856845.Ref:aa92d3227a2f.Sa next msg,i-type ang customer &receiver cellphone#",1502014993166,SmartPadala
999,"CONFIRM Ref:aa92d3227a2f
Customer Cellphone#:
Receiver Cellphone#:",1502014980250,SmartPadala
1000,"06Aug 1820: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:f4daa260bf25",1502014920999,SmartPadala
1001,"1/2 06Aug 1819:Sent PHP1,200.00 from ENCASHMENT to 529967******4103 at 639985743517.Ref:f4daa260bf25.Sa next msg,i-type ang customer &receiver cellphone#",1502014790979,SmartPadala
1002,"CONFIRM Ref:f4daa260bf25
Customer Cellphone#:
Receiver Cellphone#:",1502014787192,SmartPadala
1003,"06Aug 1819:Remittance of PHP1,200.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP2,051.30.Ref:f4daa260bf25",1502014784384,SmartPadala
1004,"2/2 Bal:PHP36,091.75",1502014772084,SmartPadala
1005,"2/2 &send to 8890.",1502014754200,SmartPadala
1006,"1/2 06Aug 1818:Remittance of PHP500.00 & commission of PHP11.50 was received from 639396279483.LIBRE ang pag-claim ng iyong customer.Ref:29e9f70b5f08",1502014736263,SmartPadala
1007,"2/2 Bal:PHP35,580.25",1502014672840,SmartPadala
1008,"1/2 06Aug 1817:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639215568716.LIBRE ang pag-claim ng iyong customer.Ref:3880e4750fef",1502014660633,SmartPadala
1009,"06Aug 1746:Remittance of PHP380.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP34,063.00.Ref:786bdd49e6ac",1502012820919,SmartPadala
1010,"1/2 06Aug 1738:Remittance of PHP1,800.00 & commission of PHP23.00 was received from 639991996168.LIBRE ang pag-claim ng iyong customer.Ref:92288838caed",1502012305337,SmartPadala
1011,"2/2 Bal:PHP33,671.50",1502012291817,SmartPadala
1012,"06Aug 1705: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:18cf31c68bf1",1502010319515,SmartPadala
1013,"CONFIRM Ref:18cf31c68bf1
Customer Cellphone#:
Receiver Cellphone#:",1502010286114,SmartPadala
1014,"06Aug 1704:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP3,279.05.Ref:18cf31c68bf1",1502010276723,SmartPadala
1015,"1/2 06Aug 1704:Sent PHP300.00 from ENCASHMENT to 557751******1106 at 639394592482.Ref:18cf31c68bf1.Sa next msg,i-type ang customer &receiver cellphone#",1502010273212,SmartPadala
1016,"2/2 &send to 8890.",1502010267952,SmartPadala
1017,"2/2 Bal:PHP31,848.50",1502009660042,SmartPadala
1018,"1/2 06Aug 1654:Remittance of PHP400.00 & commission of PHP11.50 was received from 639192599548.LIBRE ang pag-claim ng iyong customer.Ref:849356dfa0b6",1502009655410,SmartPadala
1019,"06Aug 1646:Remittance of PHP2,000.00 & fee of PHP7.00 was deducted from your account.Avail bal:PHP3,597.55.Ref:60d86ade9eb0",1502009197957,SmartPadala
1020,"06Aug 1646: Sent PHP2,000.00 from ENCASHMENT to 529967******1102 at 639218982094. Ref.60d86ade9eb0",1502009183938,SmartPadala
1021,"06Aug 1642:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP31,437.00.Ref:0ef1bf7b5333",1502008927930,SmartPadala
1022,"06Aug 1639: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:0fbee5638dfc",1502008766006,SmartPadala
1023,"06Aug 1635: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:0fbee5638dfc",1502008532266,SmartPadala
1024,"2/2 Bal:PHP30,925.50",1502007945802,SmartPadala
1025,"1/2 06Aug 1625:Remittance of PHP300.00 & commission of PHP11.50 was received from 639078202321.LIBRE ang pag-claim ng iyong customer.Ref:8c0bff114dd6",1502007936324,SmartPadala
1026,"1/2 06Aug 1622:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639984362223.LIBRE ang pag-claim ng iyong customer.Ref:5f9a56e98486",1502007780195,SmartPadala
1027,"2/2 Bal:PHP30,614.00",1502007768236,SmartPadala
1028,"06Aug 1552: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:018a7f33c2ea",1502005958678,SmartPadala
1029,"2/2 Bal:PHP29,096.75",1502005917794,SmartPadala
1030,"1/2 06Aug 1551:Remittance of PHP500.00 & commission of PHP11.50 was received from 639197486224.LIBRE ang pag-claim ng iyong customer.Ref:3a6c8cb32635",1502005914153,SmartPadala
1031,"CONFIRM Ref:018a7f33c2ea
Customer Cellphone#:
Receiver Cellphone#:",1502005843297,SmartPadala
1032,"2/2 &send to 8890.",1502005831784,SmartPadala
1033,"1/2 06Aug 1550:Sent PHP1,500.00 from ENCASHMENT to 557751******6105 at 639198199183.Ref:018a7f33c2ea.Sa next msg,i-type ang customer &receiver cellphone#",1502005821240,SmartPadala
1034,"06Aug 1550:Remittance of PHP1,500.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP5,604.55.Ref:018a7f33c2ea",1502005807421,SmartPadala
1035,"06Aug 1450: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:ec0154a6d3bc",1502002207447,SmartPadala
1036,"2/2 &send to 8890.",1502002182863,SmartPadala
1037,"CONFIRM Ref:ec0154a6d3bc
Customer Cellphone#:
Receiver Cellphone#:",1502002169675,SmartPadala
1038,"06Aug 1449:Remittance of PHP600.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,132.30.Ref:ec0154a6d3bc",1502002168411,SmartPadala
1039,"1/2 06Aug 1449:Sent PHP600.00 from ENCASHMENT to 557751******4104 at 639094994212.Ref:ec0154a6d3bc.Sa next msg,i-type ang customer &receiver cellphone#",1502002160711,SmartPadala
1040,"2/2 Bal:PHP28,585.25",1502001795381,SmartPadala
1041,"1/2 06Aug 1443:Remittance of PHP2,100.00 & commission of PHP28.75 was received from 639196509985.LIBRE ang pag-claim ng iyong customer.Ref:07da9350750b",1502001784138,SmartPadala
1042,"06Aug 1303: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:f1a98fd7e497",1501995808970,SmartPadala
1043,"06Aug 1302:Remittance of PHP1,000.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,750.80.Ref:f1a98fd7e497",1501995779428,SmartPadala
1044,"1/2 06Aug 1302:Sent PHP1,000.00 from ENCASHMENT to 557751******3106 at 639294522455.Ref:f1a98fd7e497.Sa next msg,i-type ang customer &receiver cellphone#",1501995768162,SmartPadala
1045,"2/2 &send to 8890.",1501995756802,SmartPadala
1046,"CONFIRM Ref:f1a98fd7e497
Customer Cellphone#:
Receiver Cellphone#:",1501995742223,SmartPadala
1047,"1/2 06Aug 1256:Remittance of PHP650.00 & commission of PHP11.50 was received from 639989534098.LIBRE ang pag-claim ng iyong customer.Ref:dd361871e847",1501995376200,SmartPadala
1048,"2/2 Bal:PHP26,456.50",1501995362805,SmartPadala
1049,"06Aug 1249:Remittance of PHP1,000.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP25,795.00.Ref:ad99a2d12d19",1501994981132,SmartPadala
1050,"1/2 06Aug 1043:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639084215533.LIBRE ang pag-claim ng iyong customer.Ref:abe5edbe9986",1501987414353,SmartPadala
1051,"2/2 Bal:PHP24,783.50",1501987406733,SmartPadala
1052,"2017-08-06 10:41:23: Received PHP2,000.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:2f0637d4a524 Bal: PHP23266.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1501987294490,SMARTMoney
1053,"06Aug 1027:Remittance of PHP1,000.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP8,769.30.Ref:46fb1ff29a97",1501986454952,SmartPadala
1054,"06Aug 1027: Sent PHP1,000.00 from ENCASHMENT to 557751******5104 at 639208749948. Ref.46fb1ff29a97",1501986445165,SmartPadala
1055,"1/2 06Aug 1024:Remittance of PHP200.00 & commission of PHP11.50 was received from 639094989321.LIBRE ang pag-claim ng iyong customer.Ref:1eeae697520d",1501986274304,SmartPadala
1056,"2/2 Bal:PHP21,243.25",1501986260675,SmartPadala
1057,"2/2 Bal:PHP21,031.75",1501985671699,SmartPadala
1058,"1/2 06Aug 1013:Remittance of PHP3,000.00 & commission of PHP34.50 was received from 639996826653.LIBRE ang pag-claim ng iyong customer.Ref:2ed84838b08d",1501985663606,SmartPadala
1059,"06Aug 1010:Remittance of PHP300.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP17,997.25.Ref:a8227b300f22",1501985462422,SmartPadala
1060,"1/2 06Aug 0951:Remittance of PHP2,500.00 & commission of PHP28.75 was received from 639996732499.LIBRE ang pag-claim ng iyong customer.Ref:be0c53a760e4",1501984270708,SmartPadala
1061,"2/2 Bal:PHP17,685.75",1501984264713,SmartPadala
1062,"1/2 06Aug 0923:Remittance of PHP300.00 & commission of PHP11.50 was received from 639491206555.LIBRE ang pag-claim ng iyong customer.Ref:4c62756eb13b",1501982601184,SmartPadala
1063,"2/2 Bal:PHP15,157.00",1501982586716,SmartPadala
1064,"1/2 06Aug 0913:Remittance of PHP1,550.00 & commission of PHP23.00 was received from 639204956888.LIBRE ang pag-claim ng iyong customer.Ref:418e13b03304",1501982033159,SmartPadala
1065,"2/2 Bal:PHP14,845.50",1501982019728,SmartPadala
1066,"2/2 Bal:PHP13,272.50",1501980386783,SmartPadala
1067,"1/2 06Aug 0846:Remittance of PHP1,300.00 & commission of PHP17.25 was received from 639202090191.LIBRE ang pag-claim ng iyong customer.Ref:abbd97ef6c9d",1501980376204,SmartPadala
1068,"06Aug 0839: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:0fbee5638dfc",1501979988011,SmartPadala
1069,"2017-08-06 08:37:59: Received PHP300.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:2b7323392c19 Bal: PHP11955.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1501979888542,SMARTMoney
1070,"06Aug 0837:Remittance of PHP470.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP9,772.80.Ref:0fbee5638dfc",1501979868332,SmartPadala
1071,"2/2 &send to 8890.",1501979864732,SmartPadala
1072,"1/2 06Aug 0837:Sent PHP470.00 from ENCASHMENT to 557751******0108 at 639984192555.Ref:0fbee5638dfc.Sa next msg,i-type ang customer &receiver cellphone#",1501979860163,SmartPadala
1073,"CONFIRM Ref:0fbee5638dfc
Customer Cellphone#:
Receiver Cellphone#:",1501979844745,SmartPadala
1074,"1/2 06Aug 0830:Remittance of PHP500.00 & commission of PHP11.50 was received from 639471774383.LIBRE ang pag-claim ng iyong customer.Ref:e3fd1aa91896",1501979420637,SmartPadala
1075,"2/2 Bal:PHP11,643.75",1501979408740,SmartPadala
1076,"1/2 06Aug 0825:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639073832229.LIBRE ang pag-claim ng iyong customer.Ref:dedabbc07365",1501979166634,SmartPadala
1077,"2/2 Bal:PHP11,132.25",1501979152888,SmartPadala
1078,"06Aug 0819: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:cbfddaff7d2b",1501978773547,SmartPadala
1079,"CONFIRM Ref:cbfddaff7d2b
Customer Cellphone#:
Receiver Cellphone#:",1501978727629,SmartPadala
1080,"06Aug 0818:Remittance of PHP1,000.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP10,261.30.Ref:cbfddaff7d2b",1501978724323,SmartPadala
1081,"2/2 &send to 8890.",1501978720906,SmartPadala
1082,"1/2 06Aug 0818:Sent PHP1,000.00 from ENCASHMENT to 557751******1105 at 639981940369.Ref:cbfddaff7d2b.Sa next msg,i-type ang customer &receiver cellphone#",1501978717776,SmartPadala
1083,"06Aug 0818:Remittance of PHP1,800.00 & commission of PHP23.00 was added to your account.Avail Bal:PHP10,120.75.Ref:8154d8c1b711",1501978710749,SmartPadala
1084,"1/2 06Aug 0814:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639099551576.LIBRE ang pag-claim ng iyong customer.Ref:57042a94d58d",1501978510696,SmartPadala
1085,"2/2 Bal:PHP8,297.75",1501978496730,SmartPadala
1086,"2/2 Bal:PHP7,286.25",1501978399725,SmartPadala
1087,"1/2 06Aug 0813:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639991732111.LIBRE ang pag-claim ng iyong customer.Ref:55d7e03c797b",1501978389191,SmartPadala
